,generation_MW,VRE_MW,emissions_tonCO2PerMWh,price_dollarsPerMWh,windspeed_ms
2019-01-01 00:00:00,4927.1,4927.1,0.0,19.016134,3.0733330000000003
2019-01-01 01:00:00,4538.0,4538.0,0.0,18.891673,2.165
2019-01-01 02:00:00,4163.2,4163.2,0.0,18.693934,2.476667
2019-01-01 03:00:00,3712.5,3712.5,0.0,18.490068,4.868333
2019-01-01 04:00:00,3452.0,3452.0,0.0,18.674263,7.7
2019-01-01 05:00:00,3161.8,3161.8,0.0,18.856147,10.031667
2019-01-01 06:00:00,2641.8,2641.8,0.0,19.519005,10.518333
2019-01-01 07:00:00,2500.9,2500.9,0.0,20.51576,9.741667
2019-01-01 08:00:00,2345.3,2345.3,0.0,21.172994,10.003333
2019-01-01 09:00:00,2322.5,2322.5,0.0,21.551582999999997,9.615
2019-01-01 10:00:00,2358.3,2358.3,0.0,22.581923,9.618333
2019-01-01 11:00:00,2260.5,2260.5,0.0,22.225635,8.145
2019-01-01 12:00:00,2068.8,2068.8,0.0,22.266817,8.155
2019-01-01 13:00:00,2017.9,2017.9,0.0,21.862242000000002,8.44
2019-01-01 14:00:00,1967.3,1967.3,0.0,21.696638,7.923333
2019-01-01 15:00:00,1683.7,1683.7,0.0,22.178997,7.273333
2019-01-01 16:00:00,1345.5,1345.5,0.0,23.953955,5.7083330000000005
2019-01-01 17:00:00,1171.9,1171.9,0.0,28.149909,5.441667
2019-01-01 18:00:00,1134.1,1134.1,0.0,27.997656,7.893333
2019-01-01 19:00:00,962.5,962.5,0.0,27.810108000000003,10.391667
2019-01-01 20:00:00,698.5,698.5,0.0,27.139363,10.663333
2019-01-01 21:00:00,445.0,445.0,0.0,25.746794,11.48
2019-01-01 22:00:00,381.6,381.6,0.0,23.732793,10.911667
2019-01-01 23:00:00,305.2,305.2,0.0,22.323296,11.725
2019-01-02 00:00:00,305.9,305.9,0.0,22.550486,10.83
2019-01-02 01:00:00,301.3,301.3,0.0,22.308524,12.398333000000001
2019-01-02 02:00:00,337.7,337.7,0.0,22.40399,13.493332999999998
2019-01-02 03:00:00,295.8,295.8,0.0,22.196798,12.443333
2019-01-02 04:00:00,302.0,302.0,0.0,22.465503,12.356667
2019-01-02 05:00:00,311.2,311.2,0.0,23.982829000000002,13.256667000000002
2019-01-02 06:00:00,248.8,248.8,0.0,29.518790000000003,14.708332999999998
2019-01-02 07:00:00,214.6,214.6,0.0,30.298412,13.481667000000002
2019-01-02 08:00:00,367.8,367.8,0.0,30.817912,11.628333
2019-01-02 09:00:00,656.0,656.0,0.0,32.527677000000004,9.383333
2019-01-02 10:00:00,631.3,631.3,0.0,31.501356,8.193333
2019-01-02 11:00:00,1060.2,1060.2,0.0,30.642940999999997,6.79
2019-01-02 12:00:00,1996.8,1996.8,0.0,29.995788,6.388333
2019-01-02 13:00:00,2552.5,2552.5,0.0,28.980354,5.466667
2019-01-02 14:00:00,3069.9,3069.9,0.0,27.870245,5.013333
2019-01-02 15:00:00,3886.0,3886.0,0.0,27.623666999999998,4.693333
2019-01-02 16:00:00,3908.0,3908.0,0.0,30.238086,4.353333
2019-01-02 17:00:00,3952.7,3952.7,0.0,39.547715000000004,3.548333
2019-01-02 18:00:00,4124.9,4124.9,0.0,33.850133,2.996667
2019-01-02 19:00:00,4235.2,4235.2,0.0,33.353434,1.326667
2019-01-02 20:00:00,4049.4,4049.4,0.0,30.580696999999997,1.8916669999999998
2019-01-02 21:00:00,3983.3,3983.3,0.0,29.124222999999997,1.8766669999999999
2019-01-02 22:00:00,3877.1,3877.1,0.0,26.07945,2.463333
2019-01-02 23:00:00,3337.2,3337.2,0.0,23.86638,2.168333
2019-01-03 00:00:00,3357.3,3357.3,0.0,21.890563,2.7183330000000003
2019-01-03 01:00:00,3040.9,3040.9,0.0,20.925402,2.375
2019-01-03 02:00:00,3040.9,3040.9,0.0,21.034872,3.37
2019-01-03 03:00:00,3040.9,3040.9,0.0,20.766273,3.72
2019-01-03 04:00:00,3040.9,3040.9,0.0,21.446973,4.776667
2019-01-03 05:00:00,3040.9,3040.9,0.0,23.589636,6.165
2019-01-03 06:00:00,3040.9,3040.9,0.0,28.838838,6.933333
2019-01-03 07:00:00,3040.9,3040.9,0.0,30.156022999999998,7.97
2019-01-03 08:00:00,2765.1,2765.1,0.0,29.042768,7.991667
2019-01-03 09:00:00,2602.6,2602.6,0.0,29.057715,8.615
2019-01-03 10:00:00,2393.9,2393.9,0.0,28.465083,8.206667
2019-01-03 11:00:00,2199.1,2199.1,0.0,27.681045,9.075
2019-01-03 12:00:00,1968.8,1968.8,0.0,27.012633,10.013333
2019-01-03 13:00:00,1940.0,1940.0,0.0,26.650825,9.44
2019-01-03 14:00:00,2637.5,2637.5,0.0,26.117247,9.298333
2019-01-03 15:00:00,2698.9,2698.9,0.0,26.017475,9.271666999999999
2019-01-03 16:00:00,2762.6,2762.6,0.0,27.722755,10.121667
2019-01-03 17:00:00,3179.1,3179.1,0.0,32.076128999999995,10.251667
2019-01-03 18:00:00,4569.4,4569.4,0.0,30.014021999999997,10.455
2019-01-03 19:00:00,4506.8,4506.8,0.0,30.250366999999997,9.271666999999999
2019-01-03 20:00:00,5001.3,5001.3,0.0,29.373528000000004,9.611667
2019-01-03 21:00:00,4964.3,4964.3,0.0,27.128726,13.641667000000002
2019-01-03 22:00:00,5569.0,5569.0,0.0,25.336931,16.053333
2019-01-03 23:00:00,4802.7,4802.7,0.0,22.911012,14.078332999999999
2019-01-04 00:00:00,4398.5,4398.5,0.0,20.257045,10.338333
2019-01-04 01:00:00,4566.9,4566.9,0.0,19.782365,10.741667
2019-01-04 02:00:00,3673.9,3673.9,0.0,19.763225,10.35
