,index,generation_MW,VRE_MW,emissions_tonCO2PerMWh,price_dollarsPerMWh,windspeed_ms
4705,2015-07-16 01:00:00,0.0,0.0,0.0,23.880522,5.921667
4706,2015-07-16 02:00:00,0.0,0.0,0.0,20.603612,5.118333
4707,2015-07-16 03:00:00,0.0,0.0,0.0,17.809884,4.066667
4708,2015-07-16 04:00:00,0.0,0.0,0.0,18.197165,3.0083330000000004
4709,2015-07-16 05:00:00,0.0,0.0,0.0,22.661795,2.3833330000000004
4710,2015-07-16 06:00:00,0.0,0.0,0.0,26.586992,3.77
4711,2015-07-16 07:00:00,0.0,0.0,0.0,27.536399,5.816667
4712,2015-07-16 08:00:00,0.0,0.0,0.0,27.872835,9.053333
4713,2015-07-16 09:00:00,0.0,0.0,0.0,29.541631,9.598333
4714,2015-07-16 10:00:00,0.0,0.0,0.0,32.223671,8.918333
4715,2015-07-16 11:00:00,0.0,0.0,0.0,32.916395,9.433333
4716,2015-07-16 12:00:00,0.0,0.0,0.0,33.807186,9.466667
4717,2015-07-16 13:00:00,0.0,0.0,0.0,35.033613,8.586667
4718,2015-07-16 14:00:00,0.0,0.0,0.0,39.053601,8.443333
4719,2015-07-16 15:00:00,0.0,0.0,0.0,43.272234999999995,7.695
4720,2015-07-16 16:00:00,0.0,0.0,0.0,51.664995000000005,7.725
4721,2015-07-16 17:00:00,0.0,0.0,0.0,50.115218,7.993333
4722,2015-07-16 18:00:00,0.0,0.0,0.0,35.922274,8.438333
4723,2015-07-16 19:00:00,0.0,0.0,0.0,34.376283,8.891667
4724,2015-07-16 20:00:00,0.0,0.0,0.0,33.915641,8.581667
4725,2015-07-16 21:00:00,0.0,0.0,0.0,33.589985999999996,8.818333
4726,2015-07-16 22:00:00,0.0,0.0,0.0,27.945018,8.421667
4727,2015-07-16 23:00:00,0.0,0.0,0.0,26.985659000000002,8.581667
4728,2015-07-17 00:00:00,0.0,0.0,0.0,26.869918,8.471667
4729,2015-07-17 01:00:00,0.0,0.0,0.0,26.067898,8.25
4730,2015-07-17 02:00:00,0.0,0.0,0.0,24.043828,7.805
4731,2015-07-17 03:00:00,0.0,0.0,0.0,21.779847,7.585
4732,2015-07-17 04:00:00,0.0,0.0,0.0,22.079295000000002,6.795
4733,2015-07-17 05:00:00,0.0,0.0,0.0,26.294301,6.17
4734,2015-07-17 06:00:00,0.0,0.0,0.0,28.350174,5.086666999999999
4735,2015-07-17 07:00:00,0.0,0.0,0.0,29.014334,4.6
4736,2015-07-17 08:00:00,0.0,0.0,0.0,30.480116,4.411667
4737,2015-07-17 09:00:00,0.0,0.0,0.0,33.448895,4.675
4738,2015-07-17 10:00:00,0.0,0.0,0.0,37.540688,3.99
4739,2015-07-17 11:00:00,0.0,0.0,0.0,35.90016,4.135
4740,2015-07-17 12:00:00,0.0,0.0,0.0,40.634854,3.965
4741,2015-07-17 13:00:00,0.0,0.0,0.0,44.063393,4.211666999999999
4742,2015-07-17 14:00:00,0.0,0.0,0.0,52.476254000000004,3.8416669999999997
4743,2015-07-17 15:00:00,0.0,0.0,0.0,63.08701,3.788333
4744,2015-07-17 16:00:00,0.0,0.0,0.0,69.04974399999999,3.878333
4745,2015-07-17 17:00:00,0.0,0.0,0.0,65.71579799999999,4.523333
4746,2015-07-17 18:00:00,0.0,0.0,0.0,45.545678,5.2
4747,2015-07-17 19:00:00,0.0,0.0,0.0,42.039092,5.261667
4748,2015-07-17 20:00:00,0.0,0.0,0.0,38.970858,5.663333000000001
4749,2015-07-17 21:00:00,0.0,0.0,0.0,38.518846,5.506667
4750,2015-07-17 22:00:00,0.0,0.0,0.0,32.463845,5.62
4751,2015-07-17 23:00:00,0.0,0.0,0.0,29.945262,6.193333
4752,2015-07-18 00:00:00,0.0,0.0,0.0,29.970102,5.645
4753,2015-07-18 01:00:00,0.0,0.0,0.0,27.745595,5.048333
4754,2015-07-18 02:00:00,0.0,0.0,0.0,26.981849,4.86
4755,2015-07-18 03:00:00,0.0,0.0,0.0,26.83,5.0433330000000005
4756,2015-07-18 04:00:00,0.0,0.0,0.0,26.439976,4.9583330000000005
4757,2015-07-18 05:00:00,0.0,0.0,0.0,27.069319,4.616667
4758,2015-07-18 06:00:00,0.0,0.0,0.0,27.592783,4.271667
4759,2015-07-18 07:00:00,0.0,0.0,0.0,29.177729,3.7416669999999996
4760,2015-07-18 08:00:00,0.0,0.0,0.0,31.921432,4.045
4761,2015-07-18 09:00:00,0.0,0.0,0.0,37.606487,3.7416669999999996
4762,2015-07-18 10:00:00,0.0,0.0,0.0,41.879615,3.8833330000000004
4763,2015-07-18 11:00:00,0.0,0.0,0.0,46.303155,3.811667
4764,2015-07-18 12:00:00,0.0,0.0,0.0,51.985578000000004,3.935
4765,2015-07-18 13:00:00,0.0,0.0,0.0,55.845158,4.558333
4766,2015-07-18 14:00:00,0.0,0.0,0.0,65.967046,4.4966669999999995
4767,2015-07-18 15:00:00,0.0,0.0,0.0,76.708727,4.611667
4768,2015-07-18 16:00:00,0.0,0.0,0.0,85.20644300000001,6.01
4769,2015-07-18 17:00:00,0.0,0.0,0.0,83.562493,7.298333
4770,2015-07-18 18:00:00,0.0,0.0,0.0,60.774768,7.966667
4771,2015-07-18 19:00:00,0.0,0.0,0.0,50.924381,9.063333
4772,2015-07-18 20:00:00,0.0,0.0,0.0,49.368596999999994,9.77
4773,2015-07-18 21:00:00,0.0,0.0,0.0,47.512381,10.011667
4774,2015-07-18 22:00:00,0.0,0.0,0.0,34.676603,9.525
4775,2015-07-18 23:00:00,0.0,0.0,0.0,33.417968,10.006667
4776,2015-07-19 00:00:00,0.0,0.0,0.0,28.163185,6.785
4777,2015-07-19 01:00:00,0.0,0.0,0.0,26.724733,5.182
4778,2015-07-19 02:00:00,0.0,0.0,0.0,25.028085,2.701667
4779,2015-07-19 03:00:00,0.0,0.0,0.0,23.848243,2.7833330000000003
4780,2015-07-19 04:00:00,0.0,0.0,0.0,23.005917999999998,8.026667
4781,2015-07-19 05:00:00,0.0,0.0,0.0,23.703197,8.626667
4782,2015-07-19 06:00:00,0.0,0.0,0.0,24.371919000000002,8.615
4783,2015-07-19 07:00:00,0.0,0.0,0.0,26.066069,8.648333000000001
4784,2015-07-19 08:00:00,0.0,0.0,0.0,29.594934000000002,8.42
4785,2015-07-19 09:00:00,0.0,0.0,0.0,31.851571999999997,7.673333
4786,2015-07-19 10:00:00,0.0,0.0,0.0,38.939925,6.7933330000000005
4787,2015-07-19 11:00:00,0.0,0.0,0.0,42.727783,5.548333
4788,2015-07-19 12:00:00,0.0,0.0,0.0,47.411356,3.945
4789,2015-07-19 13:00:00,0.0,0.0,0.0,50.295888,4.22
4790,2015-07-19 14:00:00,0.0,0.0,0.0,58.530216,3.805
4791,2015-07-19 15:00:00,0.0,0.0,0.0,71.07174300000001,2.481667
4792,2015-07-19 16:00:00,0.0,0.0,0.0,79.056859,2.851667
4793,2015-07-19 17:00:00,0.0,0.0,0.0,77.564146,3.086667
4794,2015-07-19 18:00:00,0.0,0.0,0.0,61.14455699999999,4.343333
4795,2015-07-19 19:00:00,0.0,0.0,0.0,47.752904,5.2933330000000005
4796,2015-07-19 20:00:00,0.0,0.0,0.0,48.309253000000005,6.398333
4797,2015-07-19 21:00:00,0.0,0.0,0.0,48.08201,8.605
4798,2015-07-19 22:00:00,0.0,0.0,0.0,36.211847,9.705
4799,2015-07-19 23:00:00,0.0,0.0,0.0,35.535493,8.856667
4800,2015-07-20 00:00:00,0.0,0.0,0.0,29.080892,9.423333
4801,2015-07-20 01:00:00,0.0,0.0,0.0,26.463313,9.816667
4802,2015-07-20 02:00:00,0.0,0.0,0.0,25.491732,11.488333
4803,2015-07-20 03:00:00,0.0,0.0,0.0,25.410660999999998,11.935
4804,2015-07-20 04:00:00,0.0,0.0,0.0,25.429537,9.728333000000001
4805,2015-07-20 05:00:00,0.0,0.0,0.0,26.495237,10.485
4806,2015-07-20 06:00:00,0.0,0.0,0.0,29.501377,8.4
4807,2015-07-20 07:00:00,0.0,0.0,0.0,32.652778000000005,7.436667
4808,2015-07-20 08:00:00,0.0,0.0,0.0,35.479013,5.876666999999999
4809,2015-07-20 09:00:00,0.0,0.0,0.0,41.992589,5.3333330000000005
4810,2015-07-20 10:00:00,0.0,0.0,0.0,46.649592999999996,6.25
4811,2015-07-20 11:00:00,0.0,0.0,0.0,47.091004999999996,6.818333
4812,2015-07-20 12:00:00,0.0,0.0,0.0,53.130104,6.556667
4813,2015-07-20 13:00:00,0.0,0.0,0.0,64.871166,6.025
4814,2015-07-20 14:00:00,0.0,0.0,0.0,74.864983,5.6216669999999995
4815,2015-07-20 15:00:00,0.0,0.0,0.0,83.79717099999999,5.803333
4816,2015-07-20 16:00:00,0.0,0.0,0.0,94.626486,7.011667
4817,2015-07-20 17:00:00,0.0,0.0,0.0,87.04485799999999,8.638333
4818,2015-07-20 18:00:00,0.0,0.0,0.0,59.285228000000004,9.141667
4819,2015-07-20 19:00:00,0.0,0.0,0.0,49.040073,9.76
4820,2015-07-20 20:00:00,0.0,0.0,0.0,44.590069,10.151667
4821,2015-07-20 21:00:00,0.0,0.0,0.0,40.421434000000005,9.155
4822,2015-07-20 22:00:00,0.0,0.0,0.0,35.534187,9.043333
4823,2015-07-20 23:00:00,0.0,0.0,0.0,33.373554,9.106667
4824,2015-07-21 00:00:00,0.0,0.0,0.0,31.667292,7.783333
4825,2015-07-21 01:00:00,0.0,0.0,0.0,29.178401,4.493333
4826,2015-07-21 02:00:00,0.0,0.0,0.0,26.513707,5.296667
4827,2015-07-21 03:00:00,0.0,0.0,0.0,24.650510999999998,5.398333
4828,2015-07-21 04:00:00,0.0,0.0,0.0,24.707823,6.445
4829,2015-07-21 05:00:00,0.0,0.0,0.0,26.654099,7.2
4830,2015-07-21 06:00:00,0.0,0.0,0.0,30.816814,7.998333000000001
4831,2015-07-21 07:00:00,0.0,0.0,0.0,32.882847999999996,10.156667
4832,2015-07-21 08:00:00,0.0,0.0,0.0,34.996243,10.085
4833,2015-07-21 09:00:00,0.0,0.0,0.0,39.817753,7.961666999999999
4834,2015-07-21 10:00:00,0.0,0.0,0.0,43.340117,8.271666999999999
4835,2015-07-21 11:00:00,0.0,0.0,0.0,47.593705,7.96
4836,2015-07-21 12:00:00,0.0,0.0,0.0,50.511783,6.8783330000000005
4837,2015-07-21 13:00:00,0.0,0.0,0.0,59.74189499999999,7.718333
4838,2015-07-21 14:00:00,0.0,0.0,0.0,68.48809399999999,8.086667
4839,2015-07-21 15:00:00,0.0,0.0,0.0,73.199781,8.348333
4840,2015-07-21 16:00:00,0.0,0.0,0.0,75.894082,8.793333
4841,2015-07-21 17:00:00,0.0,0.0,0.0,66.960761,10.325
4842,2015-07-21 18:00:00,0.0,0.0,0.0,52.075726,10.676667
4843,2015-07-21 19:00:00,0.0,0.0,0.0,45.248662,10.11
4844,2015-07-21 20:00:00,0.0,0.0,0.0,41.535992,8.303333
4845,2015-07-21 21:00:00,0.0,0.0,0.0,39.290919,10.293333
4846,2015-07-21 22:00:00,0.0,0.0,0.0,34.167495,11.498333
4847,2015-07-21 23:00:00,0.0,0.0,0.0,31.327845,8.961667
4848,2015-07-22 00:00:00,0.0,0.0,0.0,27.762276,8.105
4849,2015-07-22 01:00:00,0.0,0.0,0.0,26.225270000000002,6.855
4850,2015-07-22 02:00:00,0.0,0.0,0.0,23.310534,7.39
4851,2015-07-22 03:00:00,0.0,0.0,0.0,21.926163,7.981667
4852,2015-07-22 04:00:00,0.0,0.0,0.0,23.769041,7.8316669999999995
4853,2015-07-22 05:00:00,0.0,0.0,0.0,26.12405,8.398333000000001
4854,2015-07-22 06:00:00,0.0,0.0,0.0,27.805075,7.695
4855,2015-07-22 07:00:00,0.0,0.0,0.0,28.861005,8.421667
4856,2015-07-22 08:00:00,0.0,0.0,0.0,29.218771999999998,8.288333
4857,2015-07-22 09:00:00,0.0,0.0,0.0,31.589754,10.268333
4858,2015-07-22 10:00:00,0.0,0.0,0.0,37.732569,10.598333
4859,2015-07-22 11:00:00,0.0,0.0,0.0,37.250005,10.295
4860,2015-07-22 12:00:00,0.0,0.0,0.0,39.325148,8.523333000000001
4861,2015-07-22 13:00:00,0.0,0.0,0.0,40.415814000000005,7.711666999999999
4862,2015-07-22 14:00:00,0.0,0.0,0.0,46.037484,7.725
4863,2015-07-22 15:00:00,0.0,0.0,0.0,56.092845,5.86
4864,2015-07-22 16:00:00,0.0,0.0,0.0,61.267114,4.771667
4865,2015-07-22 17:00:00,0.0,0.0,0.0,56.751318999999995,3.998333
4866,2015-07-22 18:00:00,0.0,0.0,0.0,39.294224,2.431667
4867,2015-07-22 19:00:00,0.0,0.0,0.0,37.854571,1.8583330000000002
4868,2015-07-22 20:00:00,0.0,0.0,0.0,36.094115,2.065
4869,2015-07-22 21:00:00,0.0,0.0,0.0,35.454121,1.29
4870,2015-07-22 22:00:00,0.0,0.0,0.0,30.225924,1.493333
4871,2015-07-22 23:00:00,0.0,0.0,0.0,28.418501000000003,1.183333
4872,2015-07-23 00:00:00,0.0,0.0,0.0,26.398382,1.058333
4873,2015-07-23 01:00:00,0.0,0.0,0.0,25.072531,1.6833330000000002
4874,2015-07-23 02:00:00,0.0,0.0,0.0,21.922587,2.4033330000000004
4875,2015-07-23 03:00:00,0.0,0.0,0.0,20.506664999999998,3.838333
4876,2015-07-23 04:00:00,0.0,0.0,0.0,20.764871,4.025
4877,2015-07-23 05:00:00,0.0,0.0,0.0,24.537084,3.933333
4878,2015-07-23 06:00:00,0.0,0.0,0.0,28.015290000000004,3.61
4879,2015-07-23 07:00:00,0.0,0.0,0.0,28.043385999999998,3.8816669999999998
4880,2015-07-23 08:00:00,0.0,0.0,0.0,29.843062,4.181667
4881,2015-07-23 09:00:00,0.0,0.0,0.0,31.863692999999998,3.996667
4882,2015-07-23 10:00:00,0.0,0.0,0.0,36.114841,4.006667
4883,2015-07-23 11:00:00,0.0,0.0,0.0,36.949007,3.8816669999999998
4884,2015-07-23 12:00:00,0.0,0.0,0.0,39.930566999999996,3.05
4885,2015-07-23 13:00:00,0.0,0.0,0.0,43.345659000000005,2.825
4886,2015-07-23 14:00:00,0.0,0.0,0.0,47.583453000000006,2.735
4887,2015-07-23 15:00:00,0.0,0.0,0.0,55.402203,1.87
4888,2015-07-23 16:00:00,0.0,0.0,0.0,64.544629,2.438333
4889,2015-07-23 17:00:00,0.0,0.0,0.0,57.110939,2.3866669999999996
4890,2015-07-23 18:00:00,0.0,0.0,0.0,44.312298999999996,2.475
4891,2015-07-23 19:00:00,0.0,0.0,0.0,38.476664,3.541667
4892,2015-07-23 20:00:00,0.0,0.0,0.0,38.468184,4.103333
4893,2015-07-23 21:00:00,0.0,0.0,0.0,37.989393,3.0116669999999996
4894,2015-07-23 22:00:00,0.0,0.0,0.0,30.231784,3.435
4895,2015-07-23 23:00:00,0.0,0.0,0.0,28.409716999999997,2.375
4896,2015-07-24 00:00:00,0.0,0.0,0.0,26.099314,2.316667
4897,2015-07-24 01:00:00,0.0,0.0,0.0,25.340351000000002,3.1766669999999997
4898,2015-07-24 02:00:00,0.0,0.0,0.0,22.492932,2.083333
4899,2015-07-24 03:00:00,0.0,0.0,0.0,21.340667,2.1333330000000004
4900,2015-07-24 04:00:00,0.0,0.0,0.0,21.873442999999998,2.72
4901,2015-07-24 05:00:00,0.0,0.0,0.0,24.841748000000003,3.6383330000000003
4902,2015-07-24 06:00:00,0.0,0.0,0.0,27.485232,4.2533330000000005
4903,2015-07-24 07:00:00,0.0,0.0,0.0,28.056956,3.05
4904,2015-07-24 08:00:00,0.0,0.0,0.0,28.858133000000002,1.958333
4905,2015-07-24 09:00:00,0.0,0.0,0.0,32.322802,1.413333
4906,2015-07-24 10:00:00,0.0,0.0,0.0,39.843888,3.495
4907,2015-07-24 11:00:00,0.0,0.0,0.0,42.375425,7.053333
4908,2015-07-24 12:00:00,0.0,0.0,0.0,42.200165999999996,7.385
4909,2015-07-24 13:00:00,0.0,0.0,0.0,44.705625,6.88
4910,2015-07-24 14:00:00,0.0,0.0,0.0,51.303837,5.808333
4911,2015-07-24 15:00:00,0.0,0.0,0.0,61.749717000000004,5.563333
4912,2015-07-24 16:00:00,0.0,0.0,0.0,78.7774,5.973333
4913,2015-07-24 17:00:00,0.0,0.0,0.0,63.434281000000006,6.191667
4914,2015-07-24 18:00:00,0.0,0.0,0.0,46.791452,5.598333
4915,2015-07-24 19:00:00,0.0,0.0,0.0,42.908007,5.023333
4916,2015-07-24 20:00:00,0.0,0.0,0.0,41.938711,3.703333
4917,2015-07-24 21:00:00,0.0,0.0,0.0,41.306683,2.813333
4918,2015-07-24 22:00:00,0.0,0.0,0.0,32.415329,1.9933330000000002
4919,2015-07-24 23:00:00,0.0,0.0,0.0,30.232159999999997,1.855
4920,2015-07-25 00:00:00,0.0,0.0,0.0,26.202942999999998,1.266667
4921,2015-07-25 01:00:00,0.0,0.0,0.0,25.375918,1.255
4922,2015-07-25 02:00:00,0.0,0.0,0.0,22.28211,1.44
4923,2015-07-25 03:00:00,0.0,0.0,0.0,19.368069000000002,3.0733330000000003
4924,2015-07-25 04:00:00,0.0,0.0,0.0,18.259732999999997,3.231667
4925,2015-07-25 05:00:00,0.0,0.0,0.0,18.592633,2.955
4926,2015-07-25 06:00:00,0.0,0.0,0.0,20.348502,3.326667
4927,2015-07-25 07:00:00,0.0,0.0,0.0,25.116327,3.231667
4928,2015-07-25 08:00:00,0.0,0.0,0.0,27.683949,2.771667
4929,2015-07-25 09:00:00,0.0,0.0,0.0,29.154142999999998,2.916667
4930,2015-07-25 10:00:00,0.0,0.0,0.0,34.760068,3.9083330000000003
4931,2015-07-25 11:00:00,0.0,0.0,0.0,40.252727,4.211666999999999
4932,2015-07-25 12:00:00,0.0,0.0,0.0,40.565775,4.711666999999999
4933,2015-07-25 13:00:00,0.0,0.0,0.0,41.419993,4.883333
4934,2015-07-25 14:00:00,0.0,0.0,0.0,45.222888,4.271667
4935,2015-07-25 15:00:00,0.0,0.0,0.0,56.022203000000005,3.693333
4936,2015-07-25 16:00:00,0.0,0.0,0.0,65.316684,3.46
4937,2015-07-25 17:00:00,0.0,0.0,0.0,63.594411,2.666667
4938,2015-07-25 18:00:00,0.0,0.0,0.0,44.638682,2.6183330000000002
4939,2015-07-25 19:00:00,0.0,0.0,0.0,40.952938,2.1166669999999996
4940,2015-07-25 20:00:00,0.0,0.0,0.0,40.223607,2.2233330000000002
4941,2015-07-25 21:00:00,0.0,0.0,0.0,38.890212,2.945
4942,2015-07-25 22:00:00,0.0,0.0,0.0,32.204591,3.855
4943,2015-07-25 23:00:00,0.0,0.0,0.0,28.595218,4.153333
4944,2015-07-26 00:00:00,0.0,0.0,0.0,25.710185,4.633333
4945,2015-07-26 01:00:00,0.0,0.0,0.0,24.785053,4.863333
4946,2015-07-26 02:00:00,0.0,0.0,0.0,22.768009,5.508333
4947,2015-07-26 03:00:00,0.0,0.0,0.0,19.349918,5.336666999999999
4948,2015-07-26 04:00:00,0.0,0.0,0.0,17.696181,4.841667
4949,2015-07-26 05:00:00,0.0,0.0,0.0,17.553762,3.785
4950,2015-07-26 06:00:00,0.0,0.0,0.0,18.934535,2.9266669999999997
4951,2015-07-26 07:00:00,0.0,0.0,0.0,23.968429999999998,2.478333
4952,2015-07-26 08:00:00,0.0,0.0,0.0,26.452523,2.206667
4953,2015-07-26 09:00:00,0.0,0.0,0.0,27.97638,2.1583330000000003
4954,2015-07-26 10:00:00,0.0,0.0,0.0,32.563006,1.8416669999999997
4955,2015-07-26 11:00:00,0.0,0.0,0.0,37.867866,2.0716669999999997
4956,2015-07-26 12:00:00,0.0,0.0,0.0,39.288090999999994,2.893333
4957,2015-07-26 13:00:00,0.0,0.0,0.0,42.67955,3.3433330000000003
4958,2015-07-26 14:00:00,0.0,0.0,0.0,49.643566,3.4283330000000003
4959,2015-07-26 15:00:00,0.0,0.0,0.0,67.778559,3.421667
4960,2015-07-26 16:00:00,0.0,0.0,0.0,60.553931999999996,3.96
4961,2015-07-26 17:00:00,0.0,0.0,0.0,63.61719300000001,4.788333000000001
4962,2015-07-26 18:00:00,0.0,0.0,0.0,49.537816,5.023333
4963,2015-07-26 19:00:00,0.0,0.0,0.0,41.461292,5.338333
4964,2015-07-26 20:00:00,0.0,0.0,0.0,37.6227,5.338333
4965,2015-07-26 21:00:00,0.0,0.0,0.0,36.210404,5.5416669999999995
4966,2015-07-26 22:00:00,0.0,0.0,0.0,29.821195,6.305
4967,2015-07-26 23:00:00,0.0,0.0,0.0,27.742686,6.315
4968,2015-07-27 00:00:00,0.0,0.0,0.0,24.366491,6.116667
4969,2015-07-27 01:00:00,0.0,0.0,0.0,24.29617,6.148333
4970,2015-07-27 02:00:00,0.0,0.0,0.0,23.775132,6.84
4971,2015-07-27 03:00:00,0.0,0.0,0.0,22.167671,6.953333
4972,2015-07-27 04:00:00,0.0,0.0,0.0,22.400051,7.008333
4973,2015-07-27 05:00:00,0.0,0.0,0.0,24.551594,6.798333
4974,2015-07-27 06:00:00,0.0,0.0,0.0,25.500564,6.375
4975,2015-07-27 07:00:00,0.0,0.0,0.0,28.336513,6.001666999999999
4976,2015-07-27 08:00:00,0.0,0.0,0.0,30.911752000000003,5.938333
4977,2015-07-27 09:00:00,0.0,0.0,0.0,35.674833,6.026667
4978,2015-07-27 10:00:00,0.0,0.0,0.0,41.363108000000004,5.636667
4979,2015-07-27 11:00:00,0.0,0.0,0.0,46.301375,4.926667
4980,2015-07-27 12:00:00,0.0,0.0,0.0,47.728120000000004,4.4566669999999995
4981,2015-07-27 13:00:00,0.0,0.0,0.0,54.53575,3.14
4982,2015-07-27 14:00:00,0.0,0.0,0.0,61.365334999999995,3.871667
4983,2015-07-27 15:00:00,0.0,0.0,0.0,79.26314,4.231667
4984,2015-07-27 16:00:00,0.0,0.0,0.0,84.966978,5.251666999999999
4985,2015-07-27 17:00:00,0.0,0.0,0.0,75.86532,5.521667
4986,2015-07-27 18:00:00,0.0,0.0,0.0,58.72858000000001,4.591667
4987,2015-07-27 19:00:00,0.0,0.0,0.0,47.968231,4.398333
4988,2015-07-27 20:00:00,0.0,0.0,0.0,46.462656,5.268333
4989,2015-07-27 21:00:00,0.0,0.0,0.0,43.01119,6.018333
4990,2015-07-27 22:00:00,0.0,0.0,0.0,33.927312,6.905
4991,2015-07-27 23:00:00,0.0,0.0,0.0,28.913898,7.408333
4992,2015-07-28 00:00:00,0.0,0.0,0.0,25.623112,6.9
4993,2015-07-28 01:00:00,0.0,0.0,0.0,24.384947,6.733333
4994,2015-07-28 02:00:00,0.0,0.0,0.0,23.34829,6.046667
4995,2015-07-28 03:00:00,0.0,0.0,0.0,22.210178,5.841667
4996,2015-07-28 04:00:00,0.0,0.0,0.0,23.00036,5.505
4997,2015-07-28 05:00:00,0.0,0.0,0.0,24.232739000000002,5.505
4998,2015-07-28 06:00:00,0.0,0.0,0.0,25.417811,5.441667
4999,2015-07-28 07:00:00,0.0,0.0,0.0,28.717783,4.8783330000000005
5000,2015-07-28 08:00:00,0.0,0.0,0.0,32.084324,4.408333
5001,2015-07-28 09:00:00,0.0,0.0,0.0,37.029571999999995,3.0733330000000003
5002,2015-07-28 10:00:00,0.0,0.0,0.0,42.731127,2.975
5003,2015-07-28 11:00:00,0.0,0.0,0.0,49.392444,2.5316669999999997
5004,2015-07-28 12:00:00,0.0,0.0,0.0,51.838846000000004,3.183333
5005,2015-07-28 13:00:00,0.0,0.0,0.0,56.826347999999996,2.941667
5006,2015-07-28 14:00:00,0.0,0.0,0.0,68.281235,4.093333
5007,2015-07-28 15:00:00,0.0,0.0,0.0,84.339979,4.78
5008,2015-07-28 16:00:00,0.0,0.0,0.0,94.182015,5.338333
5009,2015-07-28 17:00:00,0.0,0.0,0.0,86.250427,5.385
5010,2015-07-28 18:00:00,0.0,0.0,0.0,58.990857999999996,5.395
5011,2015-07-28 19:00:00,0.0,0.0,0.0,53.153639,4.766667
5012,2015-07-28 20:00:00,0.0,0.0,0.0,50.421896999999994,4.13
5013,2015-07-28 21:00:00,0.0,0.0,0.0,46.155929,4.315
5014,2015-07-28 22:00:00,0.0,0.0,0.0,36.266232,5.061667
5015,2015-07-28 23:00:00,0.0,0.0,0.0,31.823387,5.545
5016,2015-07-29 00:00:00,0.0,0.0,0.0,27.440298,5.908333
5017,2015-07-29 01:00:00,0.0,0.0,0.0,24.941179,5.613333
5018,2015-07-29 02:00:00,0.0,0.0,0.0,23.594666,5.5416669999999995
5019,2015-07-29 03:00:00,0.0,0.0,0.0,22.594209,5.796667
5020,2015-07-29 04:00:00,0.0,0.0,0.0,22.531389,6.156667
5021,2015-07-29 05:00:00,0.0,0.0,0.0,23.637189000000003,5.821667
5022,2015-07-29 06:00:00,0.0,0.0,0.0,26.098671,5.466667
5023,2015-07-29 07:00:00,0.0,0.0,0.0,29.340090000000004,5.093333
5024,2015-07-29 08:00:00,0.0,0.0,0.0,33.531086,4.423333
5025,2015-07-29 09:00:00,0.0,0.0,0.0,39.830184,4.316667
5026,2015-07-29 10:00:00,0.0,0.0,0.0,46.62124,4.32
5027,2015-07-29 11:00:00,0.0,0.0,0.0,52.605063,4.54
5028,2015-07-29 12:00:00,0.0,0.0,0.0,64.36471999999999,3.48
5029,2015-07-29 13:00:00,0.0,0.0,0.0,88.958206,3.06
5030,2015-07-29 14:00:00,0.0,0.0,0.0,124.609141,3.25
5031,2015-07-29 15:00:00,0.0,0.0,0.0,156.498984,3.516667
5032,2015-07-29 16:00:00,0.0,0.0,0.0,168.127116,3.065
5033,2015-07-29 17:00:00,0.0,0.0,0.0,150.413157,2.73
5034,2015-07-29 18:00:00,0.0,0.0,0.0,93.542102,2.95
5035,2015-07-29 19:00:00,0.0,0.0,0.0,55.973805000000006,3.7766669999999998
5036,2015-07-29 20:00:00,0.0,0.0,0.0,54.05771899999999,4.426667
5037,2015-07-29 21:00:00,0.0,0.0,0.0,51.044952,5.726667
5038,2015-07-29 22:00:00,0.0,0.0,0.0,38.751985999999995,6.181667
5039,2015-07-29 23:00:00,0.0,0.0,0.0,31.193949,6.72
5040,2015-07-30 00:00:00,0.0,0.0,0.0,26.652751000000002,6.596667
5041,2015-07-30 01:00:00,0.0,0.0,0.0,24.394612,7.203333
5042,2015-07-30 02:00:00,0.0,0.0,0.0,22.994804000000002,7.123333000000001
5043,2015-07-30 03:00:00,0.0,0.0,0.0,21.278339000000003,7.2933330000000005
5044,2015-07-30 04:00:00,0.0,0.0,0.0,21.385629,6.34
5045,2015-07-30 05:00:00,0.0,0.0,0.0,23.569074,4.866667
5046,2015-07-30 06:00:00,0.0,0.0,0.0,26.117434,4.893333
5047,2015-07-30 07:00:00,0.0,0.0,0.0,28.166107,5.965
5048,2015-07-30 08:00:00,0.0,0.0,0.0,31.623319,4.77
5049,2015-07-30 09:00:00,0.0,0.0,0.0,35.940535,4.495
5050,2015-07-30 10:00:00,0.0,0.0,0.0,43.971311,3.978333
5051,2015-07-30 11:00:00,0.0,0.0,0.0,47.592488,3.958333
5052,2015-07-30 12:00:00,0.0,0.0,0.0,51.9444,4.85
5053,2015-07-30 13:00:00,0.0,0.0,0.0,63.185807,4.4583330000000005
5054,2015-07-30 14:00:00,0.0,0.0,0.0,81.47598599999999,3.893333
5055,2015-07-30 15:00:00,0.0,0.0,0.0,91.116443,4.0033330000000005
5056,2015-07-30 16:00:00,0.0,0.0,0.0,100.111476,4.41
5057,2015-07-30 17:00:00,0.0,0.0,0.0,84.846627,4.888333
5058,2015-07-30 18:00:00,0.0,0.0,0.0,58.677951,7.07
5059,2015-07-30 19:00:00,0.0,0.0,0.0,45.429871999999996,8.795
5060,2015-07-30 20:00:00,0.0,0.0,0.0,42.619394,8.735
