datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
1/2/2015 7:00,1/2/2015 2:00,34964545,DOM,,,ZONE,,23.01,24.212944,0.683306,0.519638,TRUE,1
1/2/2015 8:00,1/2/2015 3:00,34964545,DOM,,,ZONE,,22.79,24.144947,0.85715,0.497797,TRUE,1
1/2/2015 9:00,1/2/2015 4:00,34964545,DOM,,,ZONE,,24.15,25.977452,1.287881,0.539571,TRUE,1
1/2/2015 10:00,1/2/2015 5:00,34964545,DOM,,,ZONE,,25.36,27.560525,1.622225,0.5783,TRUE,1
1/2/2015 11:00,1/2/2015 6:00,34964545,DOM,,,ZONE,,27.8,31.421196,2.99559,0.625606,TRUE,1
1/2/2015 12:00,1/2/2015 7:00,34964545,DOM,,,ZONE,,29.05,32.94133,3.24994,0.64139,TRUE,1
1/2/2015 13:00,1/2/2015 8:00,34964545,DOM,,,ZONE,,28.36,31.850072,2.859092,0.63098,TRUE,1
1/2/2015 14:00,1/2/2015 9:00,34964545,DOM,,,ZONE,,28.45,31.389135,2.315122,0.624013,TRUE,1
1/2/2015 15:00,1/2/2015 10:00,34964545,DOM,,,ZONE,,28.83,30.70839,1.353179,0.525211,TRUE,1
1/2/2015 16:00,1/2/2015 11:00,34964545,DOM,,,ZONE,,28.32,29.842823,1.055344,0.467479,TRUE,1
1/2/2015 17:00,1/2/2015 12:00,34964545,DOM,,,ZONE,,27.6,28.645778,0.625041,0.420737,TRUE,1
1/2/2015 18:00,1/2/2015 13:00,34964545,DOM,,,ZONE,,26.99,27.944988,0.576362,0.378626,TRUE,1
1/2/2015 19:00,1/2/2015 14:00,34964545,DOM,,,ZONE,,26.61,27.431323,0.517308,0.304015,TRUE,1
1/2/2015 20:00,1/2/2015 15:00,34964545,DOM,,,ZONE,,26.36,27.235203,0.591177,0.284026,TRUE,1
1/2/2015 21:00,1/2/2015 16:00,34964545,DOM,,,ZONE,,27.45,28.251719,0.533935,0.267784,TRUE,1
1/2/2015 22:00,1/2/2015 17:00,34964545,DOM,,,ZONE,,30.91,33.057488,1.750824,0.396664,TRUE,1
1/2/2015 23:00,1/2/2015 18:00,34964545,DOM,,,ZONE,,30.53,31.966976,1.098637,0.338339,TRUE,1
1/3/2015 0:00,1/2/2015 19:00,34964545,DOM,,,ZONE,,29.24,30.883159,1.278532,0.364627,TRUE,1
1/3/2015 1:00,1/2/2015 20:00,34964545,DOM,,,ZONE,,29.37,30.261755,0.479189,0.412566,TRUE,1
1/3/2015 2:00,1/2/2015 21:00,34964545,DOM,,,ZONE,,28.15,28.963457,0.362709,0.450748,TRUE,1
1/3/2015 3:00,1/2/2015 22:00,34964545,DOM,,,ZONE,,26.72,27.6483,0.55133,0.37697,TRUE,1
1/3/2015 4:00,1/2/2015 23:00,34964545,DOM,,,ZONE,,25.84,26.701837,0.548712,0.313125,TRUE,1
1/3/2015 5:00,1/3/2015 0:00,34964545,DOM,,,ZONE,,26.22,26.66921,0.182226,0.266984,TRUE,1
1/3/2015 6:00,1/3/2015 1:00,34964545,DOM,,,ZONE,,25.45,25.942565,0.229055,0.26351,TRUE,1
1/3/2015 7:00,1/3/2015 2:00,34964545,DOM,,,ZONE,,24.96,25.469891,0.244604,0.265287,TRUE,1
1/3/2015 8:00,1/3/2015 3:00,34964545,DOM,,,ZONE,,24.89,25.438884,0.280234,0.26865,TRUE,1
1/3/2015 9:00,1/3/2015 4:00,34964545,DOM,,,ZONE,,25.05,25.677132,0.330929,0.296203,TRUE,1
1/3/2015 10:00,1/3/2015 5:00,34964545,DOM,,,ZONE,,25.37,26.12213,0.458947,0.293183,TRUE,1
1/3/2015 11:00,1/3/2015 6:00,34964545,DOM,,,ZONE,,26.47,28.89451,2.053962,0.370548,TRUE,1
1/3/2015 12:00,1/3/2015 7:00,34964545,DOM,,,ZONE,,27.73,30.731854,2.614658,0.387196,TRUE,1
1/3/2015 13:00,1/3/2015 8:00,34964545,DOM,,,ZONE,,29.48,32.792623,2.977195,0.335428,TRUE,1
1/3/2015 14:00,1/3/2015 9:00,34964545,DOM,,,ZONE,,29.17,32.569653,3.093028,0.306625,TRUE,1
1/3/2015 15:00,1/3/2015 10:00,34964545,DOM,,,ZONE,,30.02,32.635288,2.28392,0.331368,TRUE,1
1/3/2015 16:00,1/3/2015 11:00,34964545,DOM,,,ZONE,,29.22,31.275196,1.708812,0.346384,TRUE,1
1/3/2015 17:00,1/3/2015 12:00,34964545,DOM,,,ZONE,,27.98,29.424268,1.12568,0.318588,TRUE,1
1/3/2015 18:00,1/3/2015 13:00,34964545,DOM,,,ZONE,,27.21,28.592339,1.11692,0.265419,TRUE,1
1/3/2015 19:00,1/3/2015 14:00,34964545,DOM,,,ZONE,,26.57,28.038178,1.204119,0.264059,TRUE,1
1/3/2015 20:00,1/3/2015 15:00,34964545,DOM,,,ZONE,,26.41,27.668494,0.993257,0.265237,TRUE,1
1/3/2015 21:00,1/3/2015 16:00,34964545,DOM,,,ZONE,,27.57,28.415806,0.648424,0.197382,TRUE,1
1/3/2015 22:00,1/3/2015 17:00,34964545,DOM,,,ZONE,,30.44,32.704825,1.943549,0.321276,TRUE,1
1/3/2015 23:00,1/3/2015 18:00,34964545,DOM,,,ZONE,,29.46,31.378291,1.630246,0.288045,TRUE,1
1/4/2015 0:00,1/3/2015 19:00,34964545,DOM,,,ZONE,,28.73,30.038411,1.03538,0.273031,TRUE,1
1/4/2015 1:00,1/3/2015 20:00,34964545,DOM,,,ZONE,,27.58,28.738505,0.850048,0.308457,TRUE,1
1/4/2015 2:00,1/3/2015 21:00,34964545,DOM,,,ZONE,,26.57,27.559922,0.647398,0.342524,TRUE,1
1/4/2015 3:00,1/3/2015 22:00,34964545,DOM,,,ZONE,,24.43,25.751604,0.983389,0.338215,TRUE,1
1/4/2015 4:00,1/3/2015 23:00,34964545,DOM,,,ZONE,,21.45,24.877083,3.155079,0.272004,TRUE,1
1/4/2015 5:00,1/4/2015 0:00,34964545,DOM,,,ZONE,,22.2,22.701729,0.318147,0.183582,TRUE,1
1/4/2015 6:00,1/4/2015 1:00,34964545,DOM,,,ZONE,,18.07,18.577669,0.326789,0.18088,TRUE,1
1/4/2015 7:00,1/4/2015 2:00,34964545,DOM,,,ZONE,,13.76,14.325755,0.398925,0.16683,TRUE,1
1/4/2015 8:00,1/4/2015 3:00,34964545,DOM,,,ZONE,,13.3,14.077427,0.606488,0.170939,TRUE,1
1/4/2015 9:00,1/4/2015 4:00,34964545,DOM,,,ZONE,,12.61,13.43386,0.656241,0.167619,TRUE,1
1/4/2015 10:00,1/4/2015 5:00,34964545,DOM,,,ZONE,,13.59,14.47092,0.725782,0.155138,TRUE,1
1/4/2015 11:00,1/4/2015 6:00,34964545,DOM,,,ZONE,,16.29,17.410077,0.965704,0.154373,TRUE,1
1/4/2015 12:00,1/4/2015 7:00,34964545,DOM,,,ZONE,,20.46,22.010098,1.311613,0.238485,TRUE,1
1/4/2015 13:00,1/4/2015 8:00,34964545,DOM,,,ZONE,,22.2,23.432351,0.869127,0.363224,TRUE,1
1/4/2015 14:00,1/4/2015 9:00,34964545,DOM,,,ZONE,,22.68,23.701544,0.593331,0.428213,TRUE,1
1/4/2015 15:00,1/4/2015 10:00,34964545,DOM,,,ZONE,,23.16,24.030146,0.435569,0.434577,TRUE,1
1/4/2015 16:00,1/4/2015 11:00,34964545,DOM,,,ZONE,,23.48,24.226929,0.326659,0.42027,TRUE,1
1/4/2015 17:00,1/4/2015 12:00,34964545,DOM,,,ZONE,,23.22,23.889913,0.297371,0.372542,TRUE,1
1/4/2015 18:00,1/4/2015 13:00,34964545,DOM,,,ZONE,,22.78,23.815877,0.732645,0.303232,TRUE,1
1/4/2015 19:00,1/4/2015 14:00,34964545,DOM,,,ZONE,,22.88,23.97216,0.829458,0.262702,TRUE,1
1/4/2015 20:00,1/4/2015 15:00,34964545,DOM,,,ZONE,,23.24,24.049889,0.554307,0.255582,TRUE,1
1/4/2015 21:00,1/4/2015 16:00,34964545,DOM,,,ZONE,,24.31,25.049922,0.432411,0.307511,TRUE,1
1/4/2015 22:00,1/4/2015 17:00,34964545,DOM,,,ZONE,,27.68,29.014758,0.947742,0.387016,TRUE,1
1/4/2015 23:00,1/4/2015 18:00,34964545,DOM,,,ZONE,,27.71,28.900043,0.75102,0.439023,TRUE,1
1/5/2015 0:00,1/4/2015 19:00,34964545,DOM,,,ZONE,,27.22,28.240126,0.633246,0.38688,TRUE,1
1/5/2015 1:00,1/4/2015 20:00,34964545,DOM,,,ZONE,,26.97,27.799283,0.446741,0.382542,TRUE,1
1/5/2015 2:00,1/4/2015 21:00,34964545,DOM,,,ZONE,,25.92,26.661909,0.422735,0.319174,TRUE,1
1/5/2015 3:00,1/4/2015 22:00,34964545,DOM,,,ZONE,,24.62,25.44605,0.539943,0.286107,TRUE,1
1/5/2015 4:00,1/4/2015 23:00,34964545,DOM,,,ZONE,,22.52,23.31353,0.500236,0.293294,TRUE,1
1/5/2015 5:00,1/5/2015 0:00,34964545,DOM,,,ZONE,,21.6,21.883512,0.193115,0.090397,TRUE,1
1/5/2015 6:00,1/5/2015 1:00,34964545,DOM,,,ZONE,,21.56,21.968526,0.351118,0.057408,TRUE,1
1/5/2015 7:00,1/5/2015 2:00,34964545,DOM,,,ZONE,,21.32,21.591468,0.24419,0.027278,TRUE,1
1/5/2015 8:00,1/5/2015 3:00,34964545,DOM,,,ZONE,,22.09,22.41907,0.419816,-0.090746,TRUE,1
1/5/2015 9:00,1/5/2015 4:00,34964545,DOM,,,ZONE,,23.03,23.551583,0.635236,-0.113653,TRUE,1
1/5/2015 10:00,1/5/2015 5:00,34964545,DOM,,,ZONE,,25.31,27.015235,1.53687,0.168365,TRUE,1
1/5/2015 11:00,1/5/2015 6:00,34964545,DOM,,,ZONE,,28.86,32.242689,3.243477,0.139212,TRUE,1
1/5/2015 12:00,1/5/2015 7:00,34964545,DOM,,,ZONE,,30.58,34.091234,3.331803,0.179431,TRUE,1
1/5/2015 13:00,1/5/2015 8:00,34964545,DOM,,,ZONE,,29.47,32.610035,2.973282,0.166753,TRUE,1
1/5/2015 14:00,1/5/2015 9:00,34964545,DOM,,,ZONE,,29.78,32.614222,2.736194,0.098028,TRUE,1
1/5/2015 15:00,1/5/2015 10:00,34964545,DOM,,,ZONE,,30.19,32.25087,2.017993,0.042877,TRUE,1
1/5/2015 16:00,1/5/2015 11:00,34964545,DOM,,,ZONE,,29.82,31.976266,2.115875,0.040391,TRUE,1
1/5/2015 17:00,1/5/2015 12:00,34964545,DOM,,,ZONE,,29.41,30.663916,1.184773,0.069143,TRUE,1
1/5/2015 18:00,1/5/2015 13:00,34964545,DOM,,,ZONE,,28.61,29.99875,1.297687,0.091063,TRUE,1
1/5/2015 19:00,1/5/2015 14:00,34964545,DOM,,,ZONE,,28.12,29.500832,1.260397,0.120435,TRUE,1
1/5/2015 20:00,1/5/2015 15:00,34964545,DOM,,,ZONE,,27.92,29.514405,1.494167,0.100238,TRUE,1
1/5/2015 21:00,1/5/2015 16:00,34964545,DOM,,,ZONE,,30.32,32.328595,1.975461,0.033134,TRUE,1
1/5/2015 22:00,1/5/2015 17:00,34964545,DOM,,,ZONE,,47.99,48.987701,0.91387,0.083831,TRUE,1
1/5/2015 23:00,1/5/2015 18:00,34964545,DOM,,,ZONE,,42.81,47.162626,4.287437,0.065189,TRUE,1
1/6/2015 0:00,1/5/2015 19:00,34964545,DOM,,,ZONE,,40.61,44.915112,4.247645,0.057467,TRUE,1
1/6/2015 1:00,1/5/2015 20:00,34964545,DOM,,,ZONE,,38.94,41.290199,2.304135,0.046064,TRUE,1
1/6/2015 2:00,1/5/2015 21:00,34964545,DOM,,,ZONE,,34.95,37.276342,2.244857,0.081485,TRUE,1
1/6/2015 3:00,1/5/2015 22:00,34964545,DOM,,,ZONE,,29.31,31.450437,2.073535,0.066902,TRUE,1
1/6/2015 4:00,1/5/2015 23:00,34964545,DOM,,,ZONE,,27.21,29.645153,2.265547,0.169606,TRUE,1
1/6/2015 5:00,1/6/2015 0:00,34964545,DOM,,,ZONE,,35.54,35.334591,-0.24105,0.035641,TRUE,1
1/6/2015 6:00,1/6/2015 1:00,34964545,DOM,,,ZONE,,34.07,33.986357,-0.178893,0.09525,TRUE,1
1/6/2015 7:00,1/6/2015 2:00,34964545,DOM,,,ZONE,,32.83,34.156537,1.244924,0.081613,TRUE,1
1/6/2015 8:00,1/6/2015 3:00,34964545,DOM,,,ZONE,,34,34.343925,0.252992,0.090933,TRUE,1
1/6/2015 9:00,1/6/2015 4:00,34964545,DOM,,,ZONE,,34.1,34.921389,0.675975,0.145414,TRUE,1
1/6/2015 10:00,1/6/2015 5:00,34964545,DOM,,,ZONE,,34.39,36.208596,1.639248,0.179348,TRUE,1
1/6/2015 11:00,1/6/2015 6:00,34964545,DOM,,,ZONE,,54.45,77.25184,22.629651,0.172189,TRUE,1
1/6/2015 12:00,1/6/2015 7:00,34964545,DOM,,,ZONE,,57.29,71.173341,13.572613,0.310728,TRUE,1
1/6/2015 13:00,1/6/2015 8:00,34964545,DOM,,,ZONE,,44.54,48.636101,3.8324,0.263701,TRUE,1
1/6/2015 14:00,1/6/2015 9:00,34964545,DOM,,,ZONE,,44.1,45.643565,1.384264,0.159301,TRUE,1
1/6/2015 15:00,1/6/2015 10:00,34964545,DOM,,,ZONE,,44.53,44.912503,0.213618,0.168885,TRUE,1
1/6/2015 16:00,1/6/2015 11:00,34964545,DOM,,,ZONE,,43.56,44.620053,0.873161,0.186892,TRUE,1
1/6/2015 17:00,1/6/2015 12:00,34964545,DOM,,,ZONE,,39.34,37.905171,-1.587712,0.152883,TRUE,1
1/6/2015 18:00,1/6/2015 13:00,34964545,DOM,,,ZONE,,37.91,36.712869,-1.345632,0.148501,TRUE,1
1/6/2015 19:00,1/6/2015 14:00,34964545,DOM,,,ZONE,,36.09,34.953043,-1.275052,0.138095,TRUE,1
1/6/2015 20:00,1/6/2015 15:00,34964545,DOM,,,ZONE,,35.67,34.761101,-1.055436,0.146537,TRUE,1
1/6/2015 21:00,1/6/2015 16:00,34964545,DOM,,,ZONE,,38.2,37.814892,-0.564936,0.179828,TRUE,1
1/6/2015 22:00,1/6/2015 17:00,34964545,DOM,,,ZONE,,57.5,53.261562,-4.288844,0.050406,TRUE,1
1/6/2015 23:00,1/6/2015 18:00,34964545,DOM,,,ZONE,,48.96,47.495009,-1.503465,0.038474,TRUE,1
1/7/2015 0:00,1/6/2015 19:00,34964545,DOM,,,ZONE,,44.1,45.886474,1.601007,0.185467,TRUE,1
1/7/2015 1:00,1/6/2015 20:00,34964545,DOM,,,ZONE,,40.1,41.837341,1.452081,0.28526,TRUE,1
1/7/2015 2:00,1/6/2015 21:00,34964545,DOM,,,ZONE,,36.54,36.986908,0.0056,0.441308,TRUE,1
1/7/2015 3:00,1/6/2015 22:00,34964545,DOM,,,ZONE,,34.69,34.872396,-0.198083,0.380479,TRUE,1
1/7/2015 4:00,1/6/2015 23:00,34964545,DOM,,,ZONE,,31.63,32.703971,0.586329,0.487642,TRUE,1
1/7/2015 5:00,1/7/2015 0:00,34964545,DOM,,,ZONE,,34.33,40.169772,5.501212,0.33856,TRUE,1
1/7/2015 6:00,1/7/2015 1:00,34964545,DOM,,,ZONE,,33.2,38.142627,4.536279,0.406348,TRUE,1
1/7/2015 7:00,1/7/2015 2:00,34964545,DOM,,,ZONE,,32.96,38.240982,4.932563,0.348419,TRUE,1
1/7/2015 8:00,1/7/2015 3:00,34964545,DOM,,,ZONE,,33.02,38.699507,5.322833,0.356674,TRUE,1
1/7/2015 9:00,1/7/2015 4:00,34964545,DOM,,,ZONE,,34.51,41.124282,6.173848,0.440434,TRUE,1
1/7/2015 10:00,1/7/2015 5:00,34964545,DOM,,,ZONE,,40.65,53.213905,11.959244,0.604661,TRUE,1
1/7/2015 11:00,1/7/2015 6:00,34964545,DOM,,,ZONE,,82.65,118.884084,34.932501,1.301583,TRUE,1
1/7/2015 12:00,1/7/2015 7:00,34964545,DOM,,,ZONE,,85.85,112.899131,25.793364,1.255767,TRUE,1
1/7/2015 13:00,1/7/2015 8:00,34964545,DOM,,,ZONE,,70.9,89.919995,18.386348,0.633647,TRUE,1
1/7/2015 14:00,1/7/2015 9:00,34964545,DOM,,,ZONE,,65.97,81.55283,15.05578,0.52705,TRUE,1
1/7/2015 15:00,1/7/2015 10:00,34964545,DOM,,,ZONE,,71.06,81.981401,10.604558,0.316843,TRUE,1
1/7/2015 16:00,1/7/2015 11:00,34964545,DOM,,,ZONE,,65.27,77.020829,11.275949,0.47488,TRUE,1
1/7/2015 17:00,1/7/2015 12:00,34964545,DOM,,,ZONE,,56.92,64.981227,7.617146,0.444081,TRUE,1
1/7/2015 18:00,1/7/2015 13:00,34964545,DOM,,,ZONE,,48.61,55.507456,6.57839,0.319066,TRUE,1
1/7/2015 19:00,1/7/2015 14:00,34964545,DOM,,,ZONE,,46.28,54.358143,7.835339,0.242804,TRUE,1
1/7/2015 20:00,1/7/2015 15:00,34964545,DOM,,,ZONE,,49.28,56.855444,7.363416,0.212028,TRUE,1
1/7/2015 21:00,1/7/2015 16:00,34964545,DOM,,,ZONE,,64.61,81.89419,17.10913,0.17506,TRUE,1
1/7/2015 22:00,1/7/2015 17:00,34964545,DOM,,,ZONE,,113.33,143.441557,30.078536,0.033021,TRUE,1
1/7/2015 23:00,1/7/2015 18:00,34964545,DOM,,,ZONE,,109.22,134.554998,24.997711,0.337287,TRUE,1
1/8/2015 0:00,1/7/2015 19:00,34964545,DOM,,,ZONE,,111.49,148.081546,36.062977,0.528569,TRUE,1
1/8/2015 1:00,1/7/2015 20:00,34964545,DOM,,,ZONE,,96.54,130.627689,33.334364,0.753325,TRUE,1
1/8/2015 2:00,1/7/2015 21:00,34964545,DOM,,,ZONE,,86.79,120.137042,32.575172,0.77187,TRUE,1
1/8/2015 3:00,1/7/2015 22:00,34964545,DOM,,,ZONE,,68.82,98.444453,29.084618,0.539835,TRUE,1
1/8/2015 4:00,1/7/2015 23:00,34964545,DOM,,,ZONE,,59.28,86.72619,27.02245,0.42374,TRUE,1
1/8/2015 5:00,1/8/2015 0:00,34964545,DOM,,,ZONE,,56.38,79.255667,22.085336,0.790331,TRUE,1
1/8/2015 6:00,1/8/2015 1:00,34964545,DOM,,,ZONE,,54.46,77.541458,22.32369,0.757768,TRUE,1
1/8/2015 7:00,1/8/2015 2:00,34964545,DOM,,,ZONE,,55.15,78.664814,22.780898,0.733916,TRUE,1
1/8/2015 8:00,1/8/2015 3:00,34964545,DOM,,,ZONE,,57.53,83.753388,25.436326,0.787062,TRUE,1
1/8/2015 9:00,1/8/2015 4:00,34964545,DOM,,,ZONE,,59.71,84.476299,23.884949,0.88135,TRUE,1
1/8/2015 10:00,1/8/2015 5:00,34964545,DOM,,,ZONE,,81.38,115.018081,32.394093,1.243988,TRUE,1
1/8/2015 11:00,1/8/2015 6:00,34964545,DOM,,,ZONE,,109.4,174.170669,63.382089,1.38858,TRUE,1
1/8/2015 12:00,1/8/2015 7:00,34964545,DOM,,,ZONE,,127.39,183.127653,53.891343,1.84631,TRUE,1
1/8/2015 13:00,1/8/2015 8:00,34964545,DOM,,,ZONE,,98.82,133.56294,33.722841,1.020099,TRUE,1
1/8/2015 14:00,1/8/2015 9:00,34964545,DOM,,,ZONE,,83.78,109.457137,24.836413,0.840724,TRUE,1
1/8/2015 15:00,1/8/2015 10:00,34964545,DOM,,,ZONE,,77.54,103.731871,25.388314,0.803557,TRUE,1
1/8/2015 16:00,1/8/2015 11:00,34964545,DOM,,,ZONE,,71.98,95.024238,22.333317,0.710921,TRUE,1
1/8/2015 17:00,1/8/2015 12:00,34964545,DOM,,,ZONE,,59.08,78.14109,18.566536,0.494554,TRUE,1
1/8/2015 18:00,1/8/2015 13:00,34964545,DOM,,,ZONE,,55.48,70.905673,14.929439,0.496234,TRUE,1
1/8/2015 19:00,1/8/2015 14:00,34964545,DOM,,,ZONE,,50.53,65.972144,14.974299,0.467845,TRUE,1
1/8/2015 20:00,1/8/2015 15:00,34964545,DOM,,,ZONE,,50.19,65.517542,14.867137,0.460405,TRUE,1
1/8/2015 21:00,1/8/2015 16:00,34964545,DOM,,,ZONE,,62.9,81.562353,18.178142,0.484211,TRUE,1
1/8/2015 22:00,1/8/2015 17:00,34964545,DOM,,,ZONE,,97.28,142.353438,44.075684,0.997754,TRUE,1
1/8/2015 23:00,1/8/2015 18:00,34964545,DOM,,,ZONE,,93.88,131.514984,36.760248,0.874736,TRUE,1
1/9/2015 0:00,1/8/2015 19:00,34964545,DOM,,,ZONE,,83.33,118.556849,34.318876,0.907973,TRUE,1
1/9/2015 1:00,1/8/2015 20:00,34964545,DOM,,,ZONE,,70.05,96.587483,25.539051,0.998432,TRUE,1
1/9/2015 2:00,1/8/2015 21:00,34964545,DOM,,,ZONE,,71.12,100.370724,28.093583,1.157141,TRUE,1
1/9/2015 3:00,1/8/2015 22:00,34964545,DOM,,,ZONE,,50.28,69.545767,18.462496,0.803271,TRUE,1
1/9/2015 4:00,1/8/2015 23:00,34964545,DOM,,,ZONE,,45.86,60.620824,13.976354,0.78447,TRUE,1
1/9/2015 5:00,1/9/2015 0:00,34964545,DOM,,,ZONE,,40.82,52.312697,10.77214,0.720557,TRUE,1
1/9/2015 6:00,1/9/2015 1:00,34964545,DOM,,,ZONE,,38.77,49.396738,9.866278,0.76046,TRUE,1
1/9/2015 7:00,1/9/2015 2:00,34964545,DOM,,,ZONE,,37.5,47.439405,9.243568,0.695837,TRUE,1
1/9/2015 8:00,1/9/2015 3:00,34964545,DOM,,,ZONE,,37.44,49.110514,10.989947,0.680567,TRUE,1
1/9/2015 9:00,1/9/2015 4:00,34964545,DOM,,,ZONE,,38.07,49.956716,11.129352,0.757364,TRUE,1
1/9/2015 10:00,1/9/2015 5:00,34964545,DOM,,,ZONE,,47.55,68.11166,19.758984,0.802676,TRUE,1
1/9/2015 11:00,1/9/2015 6:00,34964545,DOM,,,ZONE,,76.52,117.330711,39.610826,1.199885,TRUE,1
1/9/2015 12:00,1/9/2015 7:00,34964545,DOM,,,ZONE,,85.21,113.091817,27.011285,0.870532,TRUE,1
1/9/2015 13:00,1/9/2015 8:00,34964545,DOM,,,ZONE,,69.84,86.111463,15.647187,0.624276,TRUE,1
1/9/2015 14:00,1/9/2015 9:00,34964545,DOM,,,ZONE,,63.36,74.996727,10.981222,0.655505,TRUE,1
1/9/2015 15:00,1/9/2015 10:00,34964545,DOM,,,ZONE,,59.5,67.633751,7.533335,0.600416,TRUE,1
1/9/2015 16:00,1/9/2015 11:00,34964545,DOM,,,ZONE,,50.25,57.878884,7.187772,0.441112,TRUE,1
1/9/2015 17:00,1/9/2015 12:00,34964545,DOM,,,ZONE,,42.28,47.105695,4.328195,0.4975,TRUE,1
1/9/2015 18:00,1/9/2015 13:00,34964545,DOM,,,ZONE,,38.81,42.767658,3.625167,0.332491,TRUE,1
1/9/2015 19:00,1/9/2015 14:00,34964545,DOM,,,ZONE,,38.15,41.43172,2.975011,0.306709,TRUE,1
1/9/2015 20:00,1/9/2015 15:00,34964545,DOM,,,ZONE,,37.42,40.844109,3.087979,0.33613,TRUE,1
1/9/2015 21:00,1/9/2015 16:00,34964545,DOM,,,ZONE,,41.05,47.082829,5.735247,0.297582,TRUE,1
1/9/2015 22:00,1/9/2015 17:00,34964545,DOM,,,ZONE,,87.83,108.885629,20.141841,0.913788,TRUE,1
1/9/2015 23:00,1/9/2015 18:00,34964545,DOM,,,ZONE,,76.87,85.734862,8.083356,0.781506,TRUE,1
1/10/2015 0:00,1/9/2015 19:00,34964545,DOM,,,ZONE,,67.1,74.891491,6.936238,0.855253,TRUE,1
1/10/2015 1:00,1/9/2015 20:00,34964545,DOM,,,ZONE,,65.19,73.365587,7.280979,0.894608,TRUE,1
1/10/2015 2:00,1/9/2015 21:00,34964545,DOM,,,ZONE,,52.33,60.254631,7.160609,0.764022,TRUE,1
1/10/2015 3:00,1/9/2015 22:00,34964545,DOM,,,ZONE,,47.21,53.459151,5.413591,0.83556,TRUE,1
